2730
860968
383717
20749
93190
2732
1148891
6004
2731
50905
2740
1173732
200535
554737
295680
3327
306716
39099
166011
372102
1767474
99390
319101
92651
497490
221751
296858
187551
2745
2750
46311
292996
310876
4344
419763
486321
8817
50108
188049
269039
385187
413751
120939
44006
87914
270941
455557
2777
25938
264913
80641
111640
190598
45331
86612
216875
2813
381130
226389
252156
506589
51492
88943
596909
48020
51490
172717
188037
255184
529320
2741
52217
104874
128852
187206
200532
360134
384126
67018
385827
270944
523879
2752
2802
49086
106323
907388
2724
15979
79268
191819
484061
528941
50558
135196
187566
347033
44385
139083
868059
2808
90293
100516
387236
1335757
72823
286979
480570
498832
581313
690740
2819
2820
48022
76276
320400
460501
3078
15981
50904
67021
153515
368714
428066
925821
962157
2793
104876
183021
295166
445839
479048
105683
129815
385678
481815
597955
937174
983740
174377
187555
246517
379121
503112
1058192
2747
2763
8897
15980
128854
130970
134194
277749
377135
484376
496737
576251
976426
188039
188128
191463
270351
330848
466346
489559
1038632
1067137
48024
74277
81532
190402
289723
304486
364045
379611
428055
455559
585344
942827
6005
50857
85672
104880
309603
542086
550141
630310
783760
926574
992969
1120585
