0
2801
3073
44389
60176
112278
184891
331658
378628
392062
463308
788933
872467
991084
2307217
3076
75550
187558
190405
239321
315822
318679
379563
380665
388823
401163
482589
509740
624152
707869
782912
1063889
1797604
2727
2774
3212
6006
37479
46307
87938
169957
221750
272523
337755
379120
379245
441962
604021
754181
806576
943390
1765690
2826
37485
44316
67020
68757
92648
174026
221749
221782
300000
430338
481751
484065
499870
509860
539072
567693
590464
621365
733862
900087
903049
1181251
1837809
45330
46132
47293
48757
56626
132921
146510
153179
249218
375000
385561
391059
539818
857490
958471
1586411
2078650
2757
2789
7723
39798
46306
60174
60175
105684
131271
135494
385568
389224
443635
457326
480565
484305
556760
740919
754356
775326
824599
873908
902742
1258703
1827005
2785
67023
99394
137250
234374
264682
295179
298675
325303
352530
388454
390398
413551
465671
470425
487537
517554
554067
560670
581377
624270
710811
761184
832279
844446
903303
926189
966822
971093
1052921
1103911
1890316
2189562
8838
9231
32606
37487
68759
99239
146406
188129
240602
312989
343008
355664
375009
389909
391223
400157
508686
533736
536274
595097
601876
609967
611400
644738
733134
740914
745506
755909
895956
905748
1024118
1398163
2225119
51489
110733
129602
181647
188044
295387
307103
320423
358505
367663
373415
379736
392639
505913
517056
517149
520410
537562
567245
610415
611015
652587
735015
753110
811392
873104
891407
902702
907531
908104
926542
940162
942823
949423
965011
1119046
1125707
1220444
2721
2722
2746
53961
75530
106322
111375
134337
213625
239322
243744
273104
273105
296905
326113
335087
389160
399377
448799
462142
470822
498875
506308
507690
508347
509842
513322
527148
534474
536400
555759
559251
624284
650740
710350
723459
755573
759401
783517
801905
833576
861757
875036
880626
880883
910875
961813
971923
1040174
1049277
1210761
1316634
1643632
2281321
2803
7353
54821
120932
126565
139093
141728
165938
165940
229792
236060
255835
276454
285478
295821
323335
362019
367497
396255
426647
432024
453367
454442
455562
492529
514304
525073
528366
540138
585347
601323
605107
608986
642210
651028
673396
748106
752507
759456
759531
766288
787358
831622
916950
918481
928679
959263
976825
985530
1091955
1144865
1212407
1214376
1354008
1377597
1448230
1752012
1963210
2258201
8898
8925
50168
120934
132868
137314
184409
191049
247634
249598
289426
289658
373778
378815
387498
393710
396165
405245
433449
435901
464719
468238
489758
492516
494882
502372
503218
506140
507460
524873
529220
538054
541232
558883
559519
585831
588861
591364
630313
665842
695974
728456
744243
752020
752159
752295
756301
757679
786952
830915
885106
903308
912565
917025
917321
931544
938806
973229
995253
995835
1007964
1124910
1132557
1144423
1154417
1198456
1202864
1231509
1321308
1442958
1445190
1645676
1766689
1902726
9232
45815
51494
188127
190600
240589
252211
276445
296853
296900
304959
312979
346729
351042
356507
386696
387021
391058
392969
395871
401419
402758
416986
425010
477794
478770
481749
487498
488457
492436
498883
505659
518463
523432
525424
528948
536266
547860
558225
559826
565846
570857
571519
574101
585341
594190
595654
597017
642813
650738
659055
669354
739246
740604
757273
763100
781341
781916
784160
788553
802971
804510
848971
864436
903306
906950
918776
919678
932515
941034
973221
1025383
1043393
1046314
1061063
1063455
1120580
1145274
1186044
1221115
1309230
1328592
1359734
1381480
1458563
1513636
1629925
1669782
1709688
1848184
1856524
1976369
2739
6727
7354
9233
25448
37481
48111
118478
160833
192286
239461
240613
266265
270998
328804
337760
