"clarityColor","easyColor","helpColor","helpCount","nothelpCount","quality","clarityRate","easyRate","helpfulRate","overallRate","status","textBookUse","interest_val","averageScore","numOfRating","Course GPA","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","Total","""""Skip class? You wont pass.""""","ACCESSIBLE OUTSIDE CLASS","Amazing lectures","BEWARE OF POP QUIZZES","Caring","Clear grading criteria","EXTRA CREDIT","Get ready to read","Gives good feedback","GRADED BY FEW THINGS","GROUP PROJECTS","Hilarious","Inspirational","LECTURE HEAVY","LOTS OF HOMEWORK","Participation matters","Respected","SO MANY PAPERS","TEST HEAVY","Tough Grader","char_1","char_2","char_prop","num","num_prop","upper","upper_prop","punct","punct_prop","upper_2","upper_2_prop","exclmation","exclmation_prop","also","alway","best","book","bore","can","care","class","clear","cours","definit","difficult","discuss","easi","even","ever","everi","exam","extrem","final","funni","get","give","good","grade","great","guy","hard","help","hes","his","hour","interest","ive","just","know","learn","lectur","like","lot","love","make","materi","much","need","nice","note","offic","one","paper","pretti","prof","professor","question","read","realli","recommend","she","student","studi","subject","take","talk","teach","teacher","test","the","thing","this","though","time","understand","uva","veri","want","way","well","will","work","you","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","name","course"
3,3,3,0,0,5,5,4,5,5,1,FALSE,3,4.5,39,3.06,0.0949367088607595,0.158227848101266,0.174050632911392,0.142405063291139,0.120253164556962,0.0664556962025316,0.0316455696202532,0.0253164556962025,0,0.0316455696202532,0,0,316,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347,260,0.747126436781609,0,0,4,0.0114942528735632,6,0.0172413793103448,0,0,1,0.25,0,0,0,0,0,0.091782510156538,0,0,0,0,0,0.116509988711402,0,0,0,0,0,0,0,0,0,0,0.120607788126378,0,0,0.0761306097370057,0,0,0,0,0,0.118270684304237,0.0666042235639972,0,0,0,0.100265961431396,0.0469379383319835,0,0.179479672836157,0,0.0791566324450301,0,0,0,0,0,0.124850438997442,0,0,0,0,0,0,0,0,0,0,0.0887532099122821,0.111926849912122,0,0,0,0.100186690273607,0.092507317032484,0.0671960164453686,0,0,0,0,0,0,0,0.12137255453544,0,0,0.0982502341564161,0.086669587397866,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0.0714285714285714,0,0.142857142857143,0,0.428571428571429,"Barry Condron","BIOL 3050"
3,2,3,0,3,4,4,3,4,4,1,FALSE,3,4.5,39,3.06,0.0949367088607595,0.158227848101266,0.174050632911392,0.142405063291139,0.120253164556962,0.0664556962025316,0.0316455696202532,0.0253164556962025,0,0.0316455696202532,0,0,316,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,67,60,0.882352941176471,0,0,6,0.0882352941176471,3,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482992306302996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482033065317319,0,0.243130427320962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357512048016197,0,0,0,0.181818181818182,0,0,0.181818181818182,0,0.0909090909090909,0.272727272727273,0,0.272727272727273,"Barry Condron","BIOL 3050"
3,2,3,1,0,5,5,3,5,5,1,FALSE,3,4.5,39,3.06,0.0949367088607595,0.158227848101266,0.174050632911392,0.142405063291139,0.120253164556962,0.0664556962025316,0.0316455696202532,0.0253164556962025,0,0.0316455696202532,0,0,316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,347,257,0.738505747126437,0,0,10,0.028735632183908,8,0.0229885057471264,0,0,0,0,0,0,0.119327204324839,0,0,0,0.13738733393592,0,0,0,0,0,0,0.0975119119946686,0,0,0,0,0,0,0,0.0969330652007249,0.137243345109327,0,0,0,0,0.0946827672945161,0,0,0,0,0,0,0,0,0,0.0534121367226019,0,0,0,0.0900747886443445,0,0,0,0,0,0,0.107509276859584,0,0,0,0.134140925418462,0,0,0.0790741971885236,0,0,0.100995031969149,0,0,0,0,0.11400554410445,0,0.0764644325067987,0,0,0,0,0,0,0.13065435837044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,"Barry Condron","BIOL 3050"
3,3,3,0,0,4,4,4,4,4,1,TRUE,5,4.5,39,3.06,0.0949367088607595,0.158227848101266,0.174050632911392,0.142405063291139,0.120253164556962,0.0664556962025316,0.0316455696202532,0.0253164556962025,0,0.0316455696202532,0,0,316,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,344,259,0.750724637681159,0,0,6,0.0173913043478261,13,0.0376811594202899,0,0,1,0.2,0,0,0,0,0,0.100960761172192,0,0.119185463753324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187403926054735,0,0,0,0,0,0,0.0825035340497507,0.128797948347466,0,0,0,0,0,0,0,0.0516317321651819,0.111530231927393,0,0.125694301534416,0,0.0955930258639859,0,0,0,0,0,0,0,0,0,0,0,0.0770028827414282,0,0.117836732873148,0,0,0,0,0.0704777558492998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.0555555555555556,0.111111111111111,0.222222222222222,0.0555555555555556,0.333333333333333,"Barry Condron","BIOL 3050"
3,2,3,1,0,5,5,3,5,5,1,FALSE,5,4.5,39,3.06,0.0949367088607595,0.158227848101266,0.174050632911392,0.142405063291139,0.120253164556962,0.0664556962025316,0.0316455696202532,0.0253164556962025,0,0.0316455696202532,0,0,316,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,336,254,0.753709198813056,0,0,6,0.0178041543026706,9,0.0267062314540059,0,0,1,0.2,0.125646741385936,0,0,0.120604135576305,0,0,0,0,0,0,0,0,0,0,0,0.129066364734937,0.138908412226743,0.114732394860634,0,0,0,0,0,0.0865054811006856,0,0,0,0.0885742016626119,0,0.124643175820128,0.121756138696286,0,0,0.134718725692972,0,0,0,0.0999323848358359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09447922345501,0,0,0,0,0,0.0984755310345798,0.143062486625623,0,0.137907544626078,0,0,0,0.112100194241694,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0.0625,0.125,0.0625,0.0625,0.25,0.0625,0.25,"Barry Condron","BIOL 3050"
3,3,3,0,0,5,5,4,5,5,1,TRUE,5,4.5,39,3.0925,0.122287968441815,0.130177514792899,0.154832347140039,0.136094674556213,0.0887573964497041,0.0345167652859961,0.0355029585798817,0.0266272189349112,0.00788954635108481,0.00493096646942801,0.00690335305719921,0.00986193293885602,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,163,0.79126213592233,0,0,11,0.0533980582524272,6,0.029126213592233,0,0,1,0.5,0,0,0,0,0,0,0,0.0357556391259973,0,0.178146809719558,0,0,0,0,0,0,0,0,0,0,0.205773860870997,0,0,0,0,0,0.176602109322269,0,0,0,0,0,0.109896968880595,0,0,0,0,0.154895196495546,0,0,0.188541452301625,0,0,0,0,0,0,0,0,0,0,0,0.0972521709283849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189448819637137,0,0.182159788315331,0,0.162112886358087,0,0,0,0,0,0,0,0.166666666666667,0,0,0.333333333333333,0,0.5,"Barry Condron","BIOL 3170"
3,3,3,0,0,5,5,4,5,5,1,FALSE,4,4.5,39,3.0925,0.122287968441815,0.130177514792899,0.154832347140039,0.136094674556213,0.0887573964497041,0.0345167652859961,0.0355029585798817,0.0266272189349112,0.00788954635108481,0.00493096646942801,0.00690335305719921,0.00986193293885602,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,258,0.752186588921283,0,0,4,0.0116618075801749,8,0.0233236151603499,0,0,0,0,0,0,0,0,0,0,0,0.0210327288976455,0,0.104792241011505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103883593718982,0,0,0,0.11101294998779,0,0,0,0,0.095507855587514,0,0.045557410733984,0.0984090281712295,0,0,0.0768284961966468,0,0,0,0.102818294074489,0,0,0,0,0,0.118431410307708,0,0,0,0,0,0,0.0861428213854503,0,0,0.0621862551611469,0,0,0,0,0,0,0,0,0.0964027683449113,0,0,0,0.107152816656077,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0.666666666666667,"Barry Condron","BIOL 3170"
3,3,3,1,0,5,5,4,5,5,1,FALSE,5,4.5,39,3.0925,0.122287968441815,0.130177514792899,0.154832347140039,0.136094674556213,0.0887573964497041,0.0345167652859961,0.0355029585798817,0.0266272189349112,0.00788954635108481,0.00493096646942801,0.00690335305719921,0.00986193293885602,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,289,0.830459770114943,3,0.00862068965517241,15,0.0431034482758621,13,0.0373563218390805,0,0,0,0,0,0,0.101779086041775,0,0.109344638516851,0.0890830245636986,0,0,0,0,0,0,0,0,0.118558263039211,0,0,0.104608948255284,0.240750420054109,0,0.121043447571175,0,0,0,0,0,0.103883593718982,0,0,0,0,0,0,0,0,0,0,0,0,0.0871004294646056,0,0.0768284961966468,0.0843467875270464,0,0,0,0,0,0,0,0,0.236862820615416,0,0,0,0,0,0,0,0.108634883738236,0,0,0,0,0,0,0,0.125739231864954,0,0.118304935677307,0,0.102209000632133,0.111440482139493,0,0,0.125439356361839,0,0,0,0,0,0.117647058823529,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0.176470588235294,0.117647058823529,0.294117647058824,"Barry Condron","BIOL 3170"
3,2,3,0,0,5,5,3,5,5,1,TRUE,4,4.5,39,3.0925,0.122287968441815,0.130177514792899,0.154832347140039,0.136094674556213,0.0887573964497041,0.0345167652859961,0.0355029585798817,0.0266272189349112,0.00788954635108481,0.00493096646942801,0.00690335305719921,0.00986193293885602,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,163,0.799019607843137,0,0,5,0.0245098039215686,6,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0.0376375148694708,0,0,0,0,0,0,0,0,0,0,0.215408270574729,0,0,0,0,0,0,0.396680545471767,0,0,0,0,0,0,0,0,0,0,0,0.0815237876292345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102370706240405,0,0,0,0,0,0,0,0,0,0,0,0,0.116708870668272,0.137652821804489,0,0,0,0,0,0,0,0,0,0,0.150531388638399,0,0,0,0.181818181818182,0,0,0.181818181818182,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.272727272727273,"Barry Condron","BIOL 3170"
3,3,3,0,0,5,5,4,4,4.5,1,TRUE,4,4.5,39,3.0925,0.122287968441815,0.130177514792899,0.154832347140039,0.136094674556213,0.0887573964497041,0.0345167652859961,0.0355029585798817,0.0266272189349112,0.00788954635108481,0.00493096646942801,0.00690335305719921,0.00986193293885602,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,252,0.820846905537459,0,0,7,0.0228013029315961,13,0.0423452768729642,0,0,2,0.285714285714286,0,0,0,0,0,0,0,0.0461363085496739,0,0,0.126542972241211,0,0,0,0,0,0,0,0,0,0,0,0,0.0865054811006856,0.0999850217274489,0.0810422619781029,0,0,0,0,0,0,0.0709012702455454,0,0,0,0,0,0,0.095529503283761,0,0,0,0.117204049105889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119147937003227,0,0,0,0,0.0984755310345798,0,0.084367858525332,0,0,0,0,0,0,0,0.117522444074407,0,0,0,0,0,0,0.166666666666667,0,0,0.0833333333333333,0,0.0833333333333333,0.25,0,0.416666666666667,"Barry Condron","BIOL 3170"
1,3,1,2,0,1,1,5,1,1,1,FALSE,2,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,130,0.802469135802469,0,0,3,0.0185185185185185,2,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266737153785536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215320659526595,0,0,0,0,0,0,0,0,0,0,0,0.274670965794373,0,0,0,0,0,0.129669561237847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24200335934998,0,0,0,0,0,0.142857142857143,0,0,0.285714285714286,0.142857142857143,0.428571428571429,"Bellave Shivaram","PHYS 1425"
1,3,1,1,0,1,1,5,1,1,1,FALSE,2,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,183,0.795652173913043,2,0.00869565217391304,6,0.0260869565217391,6,0.0260869565217391,0,0,0,0,0,0,0,0,0,0,0,0.0340529896438069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153800471090425,0,0,0,0,0,0,0.12438899384219,0,0,0.191541324429926,0,0,0,0,0,0,0,0.0926211151698904,0.167181113812906,0,0,0,0,0,0,0.199098359954643,0,0,0,0,0,0,0,0,0,0,0,0.180427447273464,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0.2,0.1,0.3,"Bellave Shivaram","PHYS 1425"
1,3,1,2,1,1,1,5,1,1,1,TRUE,1,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,240,0.766773162939297,0,0,4,0.012779552715655,9,0.0287539936102236,0,0,0,0,0,0,0,0,0,0,0,0.023068154274837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113936844724044,0,0,0.124643175820128,0,0,0,0,0.104187415899966,0,0.106734733136647,0.0499661924179179,0.107932482510381,0,0.121639646646209,0,0,0.117204049105889,0,0.112768451565568,0,0,0.100573194481546,0,0,0,0,0.113251722260356,0,0,0,0,0,0,0,0,0,0.106650347710614,0.19695106206916,0,0,0.137907544626078,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.0625,0.3125,"Bellave Shivaram","PHYS 1425"
1,3,1,2,0,1,1,5,1,1,1,FALSE,3,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,146,0.70873786407767,0,0,3,0.0145631067961165,3,0.0145631067961165,0,0,0,0,0,0,0,0,0,0,0,0.0420654577952909,0,0,0,0,0,0,0,0.235356312163708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153656992393294,0,0,0,0,0,0,0,0,0,0,0.114414318739276,0.206517846474767,0,0,0,0,0,0,0,0,0,0,0,0,0.153847271428547,0.251478463729907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,"Bellave Shivaram","PHYS 1425"
1,3,1,1,0,1,1,4,1,1,1,FALSE,2,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,84,0.756756756756757,0,0,1,0.00900900900900901,2,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457784942990621,0,0,0,0,0,0,0,0,0,0,0,0.325428436345034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0.25,0.25,0.25,"Bellave Shivaram","PHYS 1425"
1,3,1,1,0,1,1,4,1,1,1,FALSE,2,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,256,0.759643916913947,0,0,6,0.0178041543026706,9,0.0267062314540059,0,0,0,0,0,0,0,0.120604135576305,0,0,0,0.023068154274837,0,0,0,0,0,0,0.130031643333328,0,0.138908412226743,0,0,0,0,0.181358638117485,0,0,0.0999850217274489,0,0,0,0,0,0.121756138696286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226503444520712,0.0745189187820273,0,0,0,0,0,0,0,0,0,0.0984755310345798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136927749495642,0,0,0,0.111111111111111,0,0,0,0.111111111111111,0.333333333333333,0.444444444444444,"Bellave Shivaram","PHYS 1425"
1,3,1,1,1,1,1,4,1,1,1,TRUE,1,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,242,0.715976331360947,0,0,12,0.0355029585798817,13,0.0384615384615385,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0.142517447775646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10726679656485,0,0,0,0,0.0990042408597009,0,0,0,0,0,0,0,0.132351069089442,0.0619580785982182,0,0,0,0,0,0,0.160894712521138,0,0,0,0,0,0,0,0.155603473485416,0,0,0,0,0,0,0,0,0.0845733070191598,0,0,0,0,0,0.171005355336337,0,0,0,0,0,0,0,0,0,0.114403855365183,0.145202015609988,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.2,0.0666666666666667,0.333333333333333,"Bellave Shivaram","PHYS 1425"
1,2,1,2,0,1,1,3,1,1,1,TRUE,3,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,202,0.831275720164609,0,0,7,0.0288065843621399,7,0.0288065843621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16583570867377,0,0,0,0,0,0,0,0,0,0,0.174011687353422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129907042871997,0,0,0,0,0.146283474586293,0,0,0,0,0.122035663629388,0,0,0,0,0,0.127197560919666,0,0,0,0,0,0,0,0.157874016364281,0,0,0,0,0,0.151252099593737,0,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,"Bellave Shivaram","PHYS 1425"
1,3,1,2,0,1,1,4,1,1,1,TRUE,2,1,11,2.995,0.152410575427683,0.0699844479004666,0.164852255054432,0.153965785381026,0.104199066874028,0.0824261275272162,0.0419906687402799,0.0373250388802488,0.00933125972006221,0.0202177293934681,0.00777604976671851,0.0015552099533437,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,201,0.738970588235294,0,0,12,0.0441176470588235,12,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0.0297963659383311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206258835124377,0,0,0,0,0,0.134575412204122,0,0,0,0.139412789909242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17619438962325,0,0,0,0,0,0,0,0,0,0,0,0,0.151799823596109,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,"Bellave Shivaram","PHYS 1425"
2,2,2,2,0,3,2,2,3,2.5,1,TRUE,5,2.25,2,3.402,0.229885057471264,0.149425287356322,0.137931034482759,0.0459770114942529,0.0344827586206897,0.0114942528735632,0.0114942528735632,0,0,0,0,0.0344827586206897,87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,344,258,0.747826086956522,0,0,6,0.0173913043478261,9,0.0260869565217391,0,0,0,0,0,0,0,0,0,0,0,0.0223472744537483,0,0,0,0,0,0,0,0,0,0,0,0,0.128608663044373,0,0,0,0,0.0785096912912872,0.110376318326418,0.0858062578606552,0,0,0.117951259362027,0,0,0,0,0.101477096561734,0,0,0,0,0.117838407688515,0,0,0.11354142257133,0.125698994157139,0.109244437454144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660728961087186,0,0,0,0,0,0,0,0,0.102427941366468,0.108597063171641,0,0,0,0,0,0.0893780120040493,0,0,0,0,0,0.25,0.25,0,0,0,0,0.5,"Benjamin Bennett","CPLT 3590"
2,2,2,0,0,2,2,2,2,2,1,FALSE,2,2.25,2,3.04333333333333,0.117647058823529,0.147058823529412,0.147058823529412,0.0882352941176471,0,0.147058823529412,0.0588235294117647,0.0294117647058824,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,231,0.665706051873199,0,0,6,0.0172910662824208,8,0.0230547550432277,0,0,0,0,0,0,0,0,0.137693248502701,0,0,0.0529713172236997,0,0,0.145290079239909,0,0,0.104735016586866,0,0.148187307658631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154677055425264,0,0,0,0.0573685912946465,0,0,0,0,0,0,0,0,0,0,0,0.150264193747746,0,0,0.072038645132137,0,0.0855587586015869,0.0849315451284142,0,0,0,0,0,0,0.317056215969355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,0,0.181818181818182,0.272727272727273,0.272727272727273,"Benjamin Bennett","GETR 3590"
3,2,2,1,0,3,4,2,2,3,1,TRUE,5,4,3,3.22,0.2,0.14,0.12,0.08,0.14,0.04,0.04,0.04,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,270,0.820668693009118,0,0,6,0.0182370820668693,9,0.027355623100304,0,0,0,0,0,0,0,0,0,0,0,0.0461363085496739,0,0.114933425625521,0,0,0,0,0,0,0,0.114732394860634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104187415899966,0,0,0,0,0,0,0,0.185018759736747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168735717050664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,"Benjamin Cooper","MATH 3100"
3,2,3,0,0,5,5,2,5,5,1,TRUE,3,4,3,3.22,0.2,0.14,0.12,0.08,0.14,0.04,0.04,0.04,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,273,0.810089020771513,0,0,6,0.0178041543026706,8,0.0237388724035608,0,0,0,0,0,0,0,0,0,0.0890830245636986,0,0.0630981866929364,0.106478510866386,0,0.115377415866986,0,0,0,0,0,0,0.104608948255284,0,0,0,0,0.117060500240309,0,0,0,0,0,0,0,0,0,0,0,0,0.095507855587514,0,0,0,0,0,0,0,0.106862515361252,0.118304935677307,0,0,0,0,0,0,0,0,0,0,0.0674456387784466,0,0,0,0,0.122972516442574,0,0,0.097240022912619,0,0,0.0769236357142733,0,0,0.118304935677307,0,0.102209000632133,0,0,0,0,0,0,0,0.124845889246027,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,"Benjamin Cooper","MATH 3100"
1,2,2,0,0,2,1,3,3,2,1,TRUE,2,3.17,3,3.25,0.193548387096774,0.129032258064516,0.118279569892473,0.118279569892473,0.0967741935483871,0.043010752688172,0.0537634408602151,0,0.010752688172043,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,220,0.733333333333333,0,0,6,0.02,4,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105607701982345,0,0,0,0,0,0,0,0,0.127260643355233,0.0595750755752099,0.257377458293985,0,0,0,0,0.13974328931856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164428226284939,0,0,0.126065158604884,0,0,0,0,0.164036081396251,0,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,0,0.571428571428571,"Benjamin Webster","MATH 2310"
2,2,2,2,0,3,2,3,3,2.5,1,TRUE,3,3.17,3,3.25,0.193548387096774,0.129032258064516,0.118279569892473,0.118279569892473,0.0967741935483871,0.043010752688172,0.0537634408602151,0,0.010752688172043,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,235,0.677233429394813,0,0,6,0.0172910662824208,8,0.0230547550432277,0,0,0,0,0,0,0,0,0,0,0,0.0286045113007978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112442355632841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129890683599019,0,0.0619580785982182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104616144571412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0.25,0.25,"Benjamin Webster","MATH 2310"
2,3,2,0,0,3,2,4,4,3,1,FALSE,3,2,4,2.645,0.0810810810810811,0.0540540540540541,0.045045045045045,0.117117117117117,0.036036036036036,0.045045045045045,0.0540540540540541,0.0540540540540541,0,0.036036036036036,0.018018018018018,0.018018018018018,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,277,0.795977011494253,0,0,6,0.0172413793103448,10,0.028735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856922862983451,0,0.121244160811607,0,0,0,0,0,0.0851836027521522,0,0,0,0.0761306097370057,0.107031581407436,0,0,0,0,0,0,0,0,0,0,0,0.101391119933994,0,0,0,0,0,0,0,0,0,0.0944778493614523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100186690273607,0.092507317032484,0,0,0,0,0,0,0,0,0,0.110399871706261,0,0.196500468312832,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,"Benjamin Wells","MATH 1210"
